"_id","created_on","date_time","node_id","ppl_in","ppl_out"
"ObjectId(""5976f3bd901f02041200525c"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500923701065","98","0","0"
"ObjectId(""5976f3be901f022c130048fe"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500850315126","98","0","0"
"ObjectId(""5976f3be901f020c05000a37"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500908014306","98","0","0"
"ObjectId(""5976f3bf901f02041200525f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500906513888","98","0","0"
"ObjectId(""5976f3c0901f02f4050003b9"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500950637138","100","0","0"
"ObjectId(""5976f3c0901f02301200489d"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500829125869","98","0","0"
"ObjectId(""5976f3c1901f022c13004900"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500955529066","100","0","0"
"ObjectId(""5976f3c1901f02240500167f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500832426844","98","0","0"
"ObjectId(""5976f3c1901f022c13004901"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500885658675","98","0","2"
"ObjectId(""5976f3c4901f02c00200484a"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500919111210","98","0","0"
"ObjectId(""5976f3c4901f020412005264"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500829188054","100","0","0"
"ObjectId(""5976f3c4901f022c13004904"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500903733917","98","0","0"
"ObjectId(""5976f3c4901f02301200489e"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500877202421","100","0","0"
"ObjectId(""5976f3c5901f020412005265"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500876002133","100","0","0"
"ObjectId(""5976f3c6901f022c13004906"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500845183173","98","0","0"
"ObjectId(""5976f3c7901f02301200489f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500881329141","98","4","2"
"ObjectId(""5976f3c7901f02c00200484c"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500883538055","100","0","0"
"ObjectId(""5976f3c7901f020c05000a3a"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500929803132","100","0","0"
"ObjectId(""5976f3c8901f0230120048a0"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500940709912","100","0","0"
"ObjectId(""5976f3c8901f020412005267"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500846114007","98","0","0"
"ObjectId(""5976f3c8901f020c05000a3b"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500839091047","100","0","0"
"ObjectId(""5976f3c8901f022405001683"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500912509678","98","0","0"
"ObjectId(""5976f3c8901f0230120048a1"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500967179902","100","0","0"
"ObjectId(""5976f3c8901f02f4050003bc"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500868863907","98","4","3"
"ObjectId(""5976f3c9901f020c05000a3d"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500937620699","98","0","0"
"ObjectId(""5976f3c9901f0230120048a2"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500882937914","100","1","6"
"ObjectId(""5976f3c9901f02f4050003bd"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500943509331","98","5","5"
"ObjectId(""5976f3ca901f022c13004907"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500932479784","98","0","0"
"ObjectId(""5976f3ca901f022405001685"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500921708723","100","0","0"
"ObjectId(""5976f3cb901f02280b00006a"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500888217206","98","0","3"
"ObjectId(""5976f3cb901f022c13004909"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500935404692","100","0","0"
"ObjectId(""5976f3cc901f022405001687"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500833089338","100","0","0"
"ObjectId(""5976f3cd901f02c00200484e"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500948316904","98","7","3"
"ObjectId(""5976f3cd901f02c00200484f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500935072063","98","5","5"
"ObjectId(""5976f3ce901f02280b00006c"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500941207244","98","5","6"
"ObjectId(""5976f3ce901f02c002004850"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500942608936","98","15","9"
"ObjectId(""5976f3cf901f022405001688"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500849894243","100","0","0"
"ObjectId(""5976f3cf901f02c002004851"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500883648588","98","4","6"
"ObjectId(""5976f3cf901f020c05000a3f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500838790957","100","0","0"
"ObjectId(""5976f3cf901f0230120048a3"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500871564671","98","7","12"
"ObjectId(""5976f3d0901f022c1300490a"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500906017734","98","3","1"
"ObjectId(""5976f3d0901f0230120048a4"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500924703850","100","0","0"
"ObjectId(""5976f3d0901f020c05000a40"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500910517268","98","1","2"
"ObjectId(""5976f3d1901f022c1300490b"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500876302188","100","5","2"
"ObjectId(""5976f3d1901f02c002004853"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500933380020","98","0","0"
"ObjectId(""5976f3d1901f0230120048a5"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500864529367","98","0","0"
"ObjectId(""5976f3d1901f022c1300490c"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500878197590","98","1","1"
"ObjectId(""5976f3d2901f020c05000a42"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500835127321","98","0","0"
"ObjectId(""5976f3d2901f02f4050003c1"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500842029067","98","0","0"
"ObjectId(""5976f3d3901f0230120048a7"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500895202044","98","0","0"
"ObjectId(""5976f3d3901f020c05000a43"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500848693966","100","0","0"
"ObjectId(""5976f3d3901f022c1300490e"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500846593228","100","0","0"
"ObjectId(""5976f3d3901f0230120048a8"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500881929256","98","3","5"
"ObjectId(""5976f3d4901f02f4050003c3"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500876065535","98","15","17"
"ObjectId(""5976f3d4901f020c05000a45"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500826787163","100","0","0"
"ObjectId(""5976f3d4901f022405001689"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500882748301","98","5","7"
"ObjectId(""5976f3d6901f02f4050003c5"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500846293162","100","0","0"
"ObjectId(""5976f3d6901f022c13004911"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500847314273","98","0","0"
"ObjectId(""5976f3d6901f02c002004856"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500829788207","100","0","0"
"ObjectId(""5976f3d6901f02240500168b"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500959141874","98","13","15"
"ObjectId(""5976f3d7901f02240500168c"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500956323925","100","0","0"
"ObjectId(""5976f3d7901f02c002004857"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500931990369","98","0","0"
"ObjectId(""5976f3d8901f02280b00006f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500903133790","98","0","0"
"ObjectId(""5976f3d9901f02f4050003c8"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500939804801","98","2","0"
"ObjectId(""5976f3da901f02f4050003c9"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500851633105","98","0","0"
"ObjectId(""5976f3da901f02280b000072"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500909420186","98","0","0"
"ObjectId(""5976f3db901f02280b000073"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500955144298","98","2","1"
"ObjectId(""5976f3db901f02c002004859"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500897522270","100","0","0"
"ObjectId(""5976f3db901f02f4050003cb"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500961443056","98","13","12"
"ObjectId(""5976f3dc901f02f4050003cc"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500832126682","98","0","0"
"ObjectId(""5976f3dd901f02f4050003cd"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500888919143","98","5","13"
"ObjectId(""5976f3dd901f020c05000a46"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500912809791","98","0","0"
"ObjectId(""5976f3de901f020c05000a47"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500838128097","98","0","0"
"ObjectId(""5976f3de901f02f4050003cf"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500921414188","98","0","0"
"ObjectId(""5976f3df901f020c05000a48"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500966437806","98","4","8"
"ObjectId(""5976f3df901f02f4050003d0"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500864829451","98","19","20"
"ObjectId(""5976f3df901f02240500168e"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500833627064","98","0","0"
"ObjectId(""5976f3e0901f020c05000a4a"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500930790005","98","0","0"
"ObjectId(""5976f3e0901f02240500168f"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500929952772","98","0","0"
"ObjectId(""5976f3ee901f022405001691"")","ISODate(""2017-07-25T15:31:00.000+08:00"")","1500969858794","110","0","0"
"ObjectId(""5976f3f8901f022c13004914"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500918700885","99","0","0"
"ObjectId(""5976f402901f020c05000a4e"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500845693062","100","0","0"
"ObjectId(""5976f402901f02041200526c"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500848994049","100","0","0"
"ObjectId(""5976f403901f02041200526d"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500909546534","100","0","0"
"ObjectId(""5976f404901f02041200526f"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500922795864","100","0","0"
"ObjectId(""5976f405901f020c05000a52"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500896129039","100","0","0"
"ObjectId(""5976f405901f020412005270"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500957224227","100","0","0"
"ObjectId(""5976f406901f0230120048ae"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500941310077","100","0","0"
"ObjectId(""5976f408901f0230120048b1"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500857696647","100","0","0"
"ObjectId(""5976f40a901f02c00200485d"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500845392947","100","0","0"
"ObjectId(""5976f40a901f0230120048b3"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500941610134","100","0","0"
"ObjectId(""5976f40c901f02c002004860"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500966879773","100","0","0"
"ObjectId(""5976f40d901f02280b000079"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500828887991","100","0","0"
"ObjectId(""5976f40e901f02280b00007a"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500929202907","100","0","0"
"ObjectId(""5976f40f901f02c002004861"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500938526443","100","0","0"
"ObjectId(""5976f410901f0230120048b8"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500950337134","100","0","0"
"ObjectId(""5976f410901f02c002004862"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500952938945","100","0","0"
"ObjectId(""5976f411901f0230120048ba"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500865498779","100","0","0"
"ObjectId(""5976f411901f02c002004864"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500873001115","100","0","0"
"ObjectId(""5976f412901f0230120048bb"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500933717320","100","0","0"
"ObjectId(""5976f413901f020412005279"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500969892843","101","0","0"
"ObjectId(""5976f413901f02c002004866"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500936804403","100","0","0"
"ObjectId(""5976f413901f0230120048bd"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500868799525","100","0","0"
"ObjectId(""5976f415901f0230120048bf"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500855295597","100","0","0"
"ObjectId(""5976f415901f022405001696"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500865198579","100","0","0"
"ObjectId(""5976f416901f022c13004916"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500913832100","100","0","0"
"ObjectId(""5976f417901f02f4050003d1"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500843892504","100","0","0"
"ObjectId(""5976f417901f02c002004867"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500945543564","98","7","7"
"ObjectId(""5976f417901f02f4050003d2"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500944343062","98","3","6"
"ObjectId(""5976f417901f020c05000a54"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500857396542","100","0","1"
"ObjectId(""5976f418901f028003005605"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500839328491","98","0","0"
"ObjectId(""5976f419901f028003005606"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500924534595","98","0","0"
"ObjectId(""5976f419901f02240500169a"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500850194292","100","0","0"
"ObjectId(""5976f41a901f02f4050003d4"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500920513966","98","0","0"
"ObjectId(""5976f41a901f0230120048c1"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500881029124","98","1","2"
"ObjectId(""5976f41a901f02240500169b"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500875101768","100","0","0"
"ObjectId(""5976f41a901f02f4050003d5"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500929503040","100","0","0"
"ObjectId(""5976f41b901f02c00200486a"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500837827996","98","0","0"
"ObjectId(""5976f41b901f0230120048c2"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500954628788","100","0","0"
"ObjectId(""5976f41b901f02240500169c"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500890917468","98","0","1"
"ObjectId(""5976f41c901f02240500169e"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500835427357","98","0","0"
"ObjectId(""5976f41d901f020c05000a57"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500829726000","98","0","1"
"ObjectId(""5976f41d901f02041200527c"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500935672118","98","0","0"
"ObjectId(""5976f41d901f020c05000a58"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500940109715","100","0","0"
"ObjectId(""5976f41d901f028003005608"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500908519969","98","0","0"
"ObjectId(""5976f41e901f02041200527d"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500860314525","98","2","2"
"ObjectId(""5976f41e901f028003005609"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500969168791","100","0","0"
"ObjectId(""5976f41e901f020c05000a59"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500948617029","98","0","1"
"ObjectId(""5976f41e901f020c05000a5a"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500827387424","100","0","0"
"ObjectId(""5976f41f901f02800300560a"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500923100804","98","0","2"
"ObjectId(""5976f41f901f02800300560b"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500962543785","100","0","1"
"ObjectId(""5976f420901f020412005281"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500837227850","98","0","0"
"ObjectId(""5976f420901f026412004f08"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500947225922","98","5","5"
"ObjectId(""5976f421901f02280b00007f"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500836927751","98","0","0"
"ObjectId(""5976f421901f026412004f09"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500926923112","100","0","0"
"ObjectId(""5976f422901f026412004f0a"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500900532220","98","0","0"
"ObjectId(""5976f422901f02800300560c"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500920808468","100","0","0"
"ObjectId(""5976f422901f02c00200486e"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500897128961","98","4","5"
"ObjectId(""5976f424901f02c002004870"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500867063288","98","3","5"
"ObjectId(""5976f424901f0224050016a3"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500850794482","100","0","0"
"ObjectId(""5976f424901f020412005284"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500922008849","100","0","0"
"ObjectId(""5976f425901f020c05000a5b"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500948627589","100","0","0"
"ObjectId(""5976f427901f020c05000a5e"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500827087269","100","0","0"
"ObjectId(""5976f428901f020c05000a5f"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500917119476","98","0","0"
"ObjectId(""5976f428901f02280b000080"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500906972402","100","0","0"
"ObjectId(""5976f429901f026412004f0f"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500948917192","98","6","5"
"ObjectId(""5976f429901f020c05000a60"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500834889842","100","0","0"
"ObjectId(""5976f429901f02c002004872"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500900035960","98","0","0"
"ObjectId(""5976f429901f026412004f10"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500867899343","100","0","0"
"ObjectId(""5976f42b901f026412004f12"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500913531950","100","0","0"
"ObjectId(""5976f42b901f0224050016a6"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500913409993","98","0","0"
"ObjectId(""5976f42b901f020c05000a63"")","ISODate(""2017-07-25T15:32:00.000+08:00"")","1500918134104","100","0","0"
"ObjectId(""5976f42c901f0224050016a7"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500921108495","100","0","0"
"ObjectId(""5976f42c901f026412004f13"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500827925557","98","0","0"
"ObjectId(""5976f42c901f02d806000910"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500842392049","100","0","0"
"ObjectId(""5976f42c901f028003005611"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500927138115","98","0","0"
"ObjectId(""5976f42c901f026412004f14"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500855595689","100","0","0"
"ObjectId(""5976f42c901f0224050016a8"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500958841782","98","14","10"
"ObjectId(""5976f42e901f026412004f16"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500938826543","100","0","0"
"ObjectId(""5976f42e901f02d806000913"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500959144749","100","4","1"
"ObjectId(""5976f42f901f02d806000914"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500836627659","98","0","0"
"ObjectId(""5976f42f901f028003005613"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500962843884","100","0","0"
"ObjectId(""5976f430901f0230120048c5"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500847914395","98","1","1"
"ObjectId(""5976f430901f02bc0f00002d"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500879237286","100","0","0"
"ObjectId(""5976f430901f0230120048c6"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500836327604","98","0","0"
"ObjectId(""5976f431901f02d806000916"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500864598362","100","0","0"
"ObjectId(""5976f431901f02f4050003d9"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500963449876","98","4","6"
"ObjectId(""5976f431901f02c002004874"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500898925867","100","0","0"
"ObjectId(""5976f431901f02d806000917"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500841791843","100","0","0"
"ObjectId(""5976f432901f02c002004875"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500884623357","100","1","0"
"ObjectId(""5976f432901f02bc0f000030"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500900126275","100","0","0"
"ObjectId(""5976f432901f02f4050003db"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500887832305","100","0","0"
"ObjectId(""5976f432901f02d806000919"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500953539103","100","0","0"
"ObjectId(""5976f433901f028003005614"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500852287731","98","4","7"
"ObjectId(""5976f434901f02f4050003dd"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500872400841","100","0","0"
"ObjectId(""5976f435901f028003005616"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500863998147","100","0","0"
"ObjectId(""5976f435901f02bc0f000034"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500965979499","100","11","2"
"ObjectId(""5976f436901f0230120048c8"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500920814059","98","0","0"
"ObjectId(""5976f436901f02c002004877"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500917419599","98","1","3"
"ObjectId(""5976f437901f028003005618"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500943344408","100","0","0"
"ObjectId(""5976f437901f020c05000a67"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500849414802","98","0","0"
"ObjectId(""5976f438901f0230120048ca"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500899826173","100","0","0"
"ObjectId(""5976f439901f020c05000a69"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500873901365","100","3","5"
"ObjectId(""5976f43a901f026412004f19"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500890617408","98","0","0"
"ObjectId(""5976f43a901f02c002004879"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500938604639","98","7","6"
"ObjectId(""5976f43b901f02f4050003e3"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500870600266","100","0","0"
"ObjectId(""5976f43b901f026412004f1b"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500905117430","98","0","0"
"ObjectId(""5976f43c901f02041200528a"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500924403840","100","0","0"
"ObjectId(""5976f43c901f02800300561b"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500952828606","98","1","6"
"ObjectId(""5976f43c901f0230120048cc"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500954028612","100","0","0"
"ObjectId(""5976f43d901f0230120048cd"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500919411262","98","0","0"
"ObjectId(""5976f43d901f02041200528c"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500955444326","98","9","7"
"ObjectId(""5976f43d901f02800300561d"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500861822086","98","0","0"
"ObjectId(""5976f43e901f02041200528d"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500933079882","98","0","0"
"ObjectId(""5976f43e901f02280b000089"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500863698078","100","0","0"
"ObjectId(""5976f43e901f0230120048cf"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500887532238","100","0","0"
"ObjectId(""5976f43f901f02f4050003e5"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500870300162","100","0","0"
"ObjectId(""5976f43f901f02280b00008b"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500895528938","100","0","0"
"ObjectId(""5976f43f901f02f4050003e6"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500840528827","98","0","0"
"ObjectId(""5976f440901f0230120048d1"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500942909105","98","18","13"
"ObjectId(""5976f440901f02280b00008c"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500856796356","100","0","0"
"ObjectId(""5976f440901f02f4050003e7"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500843829519","98","0","0"
"ObjectId(""5976f440901f0230120048d2"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500923996115","100","0","0"
"ObjectId(""5976f441901f02f4050003e8"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500883838209","100","0","0"
"ObjectId(""5976f442901f020c05000a6c"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500826186849","100","0","0"
"ObjectId(""5976f442901f02bc0f000037"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500940607113","98","4","4"
"ObjectId(""5976f443901f02bc0f000038"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500848093764","100","0","0"
"ObjectId(""5976f443901f02280b00008e"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500868563744","98","5","3"
"ObjectId(""5976f444901f02f4050003e9"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500846414048","98","0","0"
"ObjectId(""5976f444901f020c05000a6f"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500851394643","100","0","0"
"ObjectId(""5976f445901f028003005622"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500907114105","98","0","0"
"ObjectId(""5976f445901f02f4050003ea"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500951234914","98","15","7"
"ObjectId(""5976f445901f020c05000a70"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500850494381","100","0","0"
"ObjectId(""5976f446901f02c00200487e"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500951537270","100","0","0"
"ObjectId(""5976f446901f02f4050003eb"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500966737866","98","12","17"
"ObjectId(""5976f446901f020c05000a71"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500959444897","100","3","1"
"ObjectId(""5976f448901f0230120048d6"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500860014492","98","1","2"
"ObjectId(""5976f448901f02f4050003ee"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500941807426","98","4","3"
"ObjectId(""5976f449901f020c05000a73"")","ISODate(""2017-07-25T15:33:00.000+08:00"")","1500954928823","100","0","0"
